"folio_recepcion","estado_final_lm","fecha_recepcion","fecha_publicacion"
"2024497556",3,2024-04-26 11:22:00.000,2024-05-06 04:20:38.102
"2024462236",3,2024-04-16 08:04:00.000,2024-04-17 21:20:37.239
"2024462776",3,2024-04-16 08:04:00.000,2024-04-17 21:25:47.073
"2024462338",3,2024-04-16 08:05:00.000,2024-04-17 21:22:17.226
"2024477408",3,2024-04-17 08:04:00.000,2024-04-18 22:30:26.601
"2024470440",3,2024-04-17 21:59:00.000,2024-04-23 17:18:59.350
"2024477399",3,2024-04-17 17:38:00.000,2024-04-23 14:20:08.161
"2024460731",3,2024-04-02 12:45:00.000,2024-04-08 00:17:51.563
"2024470443",3,2024-04-17 19:39:00.000,2024-04-23 17:19:10.236
"2024477553",3,2024-04-17 17:47:00.000,2024-04-23 14:20:24.313
"2024462496",3,2024-04-16 09:45:00.000,2024-04-22 20:19:31.203
"2024462112",3,2024-04-16 09:41:00.000,2024-04-22 19:17:47.953
"2024477244",6,2024-04-17 08:08:00.000,2024-04-18 20:23:05.222
"2024477276",3,2024-04-17 08:08:00.000,2024-04-18 20:23:13.995
"2024470787",3,2024-04-17 16:24:00.000,2024-04-23 01:19:33.844
"2024470681",6,2024-04-17 22:44:00.000,2024-04-23 17:19:34.314
"2024476661",3,2024-04-05 09:31:00.000,2024-04-11 21:24:45.939
"2024472802",3,2024-04-10 16:04:00.000,2024-04-11 15:16:08.238
"2024470995",3,2024-04-17 23:16:00.000,2024-04-23 17:20:14.639
"2024474714",3,2024-04-19 11:37:00.000,2024-04-24 22:21:53.368
"2024468738",4,2024-04-23 08:09:00.000,2024-04-24 21:20:15.634
"2024471760",3,2024-04-22 08:17:00.000,2024-04-23 17:21:27.899
"2024471793",3,2024-04-22 08:02:00.000,2024-04-23 17:21:39.909
"2024477314",6,2024-04-17 06:38:00.000,2024-04-23 17:23:21.975
"2024478070",3,2024-04-09 12:23:00.000,2024-04-09 23:18:12.065
"2024453983",3,2024-04-01 17:35:00.000,2024-04-05 16:22:36.415
"2024471631",3,2024-04-22 18:27:00.000,2024-04-25 16:18:53.148
"2024461853",6,2024-04-15 08:06:00.000,2024-04-16 19:23:17.038
"2024470979",3,2024-04-17 12:00:00.000,2024-04-23 21:19:54.788
"2024477596",3,2024-04-17 20:11:00.000,2024-04-23 17:24:02.471
"2024480484",6,2024-04-18 20:37:00.000,2024-04-23 17:24:29.528
"2024477313",3,2024-04-17 09:49:00.000,2024-04-23 21:31:19.328
"2024477525",3,2024-04-17 09:49:00.000,2024-04-23 21:32:41.952
"2024470983",4,2024-04-17 12:00:00.000,2024-04-23 21:20:24.290
"2024474570",3,2024-04-19 14:35:00.000,2024-04-23 23:16:50.086
"2024471840",3,2024-04-22 09:50:00.000,2024-04-23 21:25:30.455
"2024474723",3,2024-04-19 14:36:00.000,2024-04-23 23:16:57.109
"2024478971",3,2024-04-18 14:36:00.000,2024-04-23 23:17:06.035
"2024470984",3,2024-04-17 12:00:00.000,2024-04-23 21:20:31.129
"2024470353",3,2024-04-17 09:50:00.000,2024-04-23 21:16:29.413
"2024470630",3,2024-04-17 09:51:00.000,2024-04-23 21:18:01.675
"2024471553",3,2024-04-22 08:44:00.000,2024-04-23 21:22:16.548
"2024471908",6,2024-04-22 09:50:00.000,2024-04-23 21:27:01.158
"2024469977",3,2024-04-12 10:38:00.000,2024-04-17 22:18:55.490
"2024480043",3,2024-04-18 14:35:00.000,2024-04-23 23:17:13.230
"2024471485",6,2024-04-22 09:08:00.000,2024-04-23 19:18:11.061
"2024471513",3,2024-04-22 09:00:00.000,2024-04-23 19:18:26.653
"2024471527",3,2024-04-22 09:39:00.000,2024-04-23 19:18:33.146
"2024471536",4,2024-04-22 09:09:00.000,2024-04-23 19:18:40.071
"2024471563",3,2024-04-22 09:39:00.000,2024-04-23 19:18:54.260
"2024471588",3,2024-04-22 09:39:00.000,2024-04-23 19:19:07.788
"2024471613",4,2024-04-22 08:41:00.000,2024-04-23 19:19:23.478
"2024462703",3,2024-04-16 08:06:00.000,2024-04-17 18:21:13.526
"2024466019",3,2024-04-12 10:38:00.000,2024-04-17 22:16:32.835
"2024471610",3,2024-04-22 08:10:00.000,2024-04-23 20:18:16.629
"2024471626",3,2024-04-22 09:47:00.000,2024-04-23 19:19:29.565
"2024471832",4,2024-04-22 09:09:00.000,2024-04-23 19:20:59.370
"2024471871",3,2024-04-22 09:41:00.000,2024-04-23 19:21:06.883
"2024471911",4,2024-04-22 09:09:00.000,2024-04-23 19:21:15.098
"2024471912",3,2024-04-22 09:41:00.000,2024-04-23 19:21:21.539
"2024470068",3,2024-04-16 08:02:00.000,2024-04-17 21:29:24.634
"2024474061",3,2024-04-18 11:23:00.000,2024-04-23 19:21:38.464
"2024471190",6,2024-04-19 13:54:00.000,2024-04-25 04:20:50.564
"2024474424",3,2024-04-19 14:40:00.000,2024-04-25 04:22:47.095
"2024470058",6,2024-04-16 08:02:00.000,2024-04-17 21:29:07.540
"2024480875",6,2024-04-22 15:57:00.000,2024-04-24 21:35:28.861
"2024151030",6,2024-04-25 08:11:00.000,2024-04-26 15:16:10.126
"2024474363",3,2024-04-19 18:16:00.000,2024-04-25 16:19:41.677
"2024471349",3,2024-04-19 09:35:00.000,2024-04-25 21:19:24.606
"2024471051",3,2024-04-19 15:37:00.000,2024-04-25 15:18:06.333
"2024474588",3,2024-04-19 08:09:00.000,2024-04-25 04:23:13.713
"2024468745",6,2024-04-23 08:08:00.000,2024-04-24 21:20:31.280
"2024474823",4,2024-04-22 08:55:00.000,2024-04-23 19:22:10.854
"2024474900",6,2024-04-22 08:55:00.000,2024-04-23 19:23:05.187
"2024471189",3,2024-04-19 16:27:00.000,2024-04-25 15:18:48.874
"2024474916",3,2024-04-22 09:35:00.000,2024-04-23 19:23:32.038
"2024474918",6,2024-04-22 09:04:00.000,2024-04-23 19:23:38.089
"2024462281",3,2024-04-16 08:04:00.000,2024-04-17 21:21:43.357
"2024480292",3,2024-04-18 11:21:00.000,2024-04-23 19:24:52.097
"2024468014",6,2024-04-22 16:17:00.000,2024-04-26 14:17:03.122
"2024468081",6,2024-04-22 23:30:00.000,2024-04-25 17:16:48.611
"2024480315",3,2024-04-18 11:19:00.000,2024-04-23 19:24:57.704
"2024480560",6,2024-04-18 14:36:00.000,2024-04-23 23:17:25.906
"2024471893",3,2024-04-22 09:58:00.000,2024-04-23 21:26:18.055
"2024477643",6,2024-04-17 10:21:00.000,2024-04-23 21:33:41.934
"2024477748",3,2024-04-18 11:29:00.000,2024-04-23 21:34:26.433
"2024470146",6,2024-04-16 00:03:00.000,2024-04-22 19:23:35.307
"2024461951",3,2024-04-16 00:04:00.000,2024-04-22 19:16:49.820
"2024471124",3,2024-04-19 10:29:00.000,2024-04-23 21:20:57.503
"2024461005",4,2024-04-15 16:50:00.000,2024-04-19 15:16:16.165
"2024480129",3,2024-04-18 17:35:00.000,2024-04-24 21:31:20.326
"2024474416",3,2024-04-19 18:35:00.000,2024-04-25 16:19:49.112
"2024462294",3,2024-04-16 17:00:00.000,2024-04-22 19:18:02.080
"2024462035",6,2024-04-16 00:04:00.000,2024-04-22 19:17:24.267
"2024480167",3,2024-04-18 09:11:00.000,2024-04-24 22:23:34.429
"2024471736",6,2024-04-22 08:11:00.000,2024-04-23 20:18:25.226
"2024462556",3,2024-04-16 10:24:00.000,2024-04-22 20:20:24.802
"2024471867",6,2024-04-22 08:11:00.000,2024-04-23 20:18:35.142
"2024474316",3,2024-04-18 19:33:00.000,2024-04-23 20:18:44.290
"2024461468",3,2024-04-15 17:02:00.000,2024-04-19 15:16:23.400
"2024466861",3,2024-04-15 17:02:00.000,2024-04-19 15:17:17.051
"2024166076",6,2024-04-22 15:10:00.000,2024-04-24 14:16:40.186
"2024470356",3,2024-04-17 16:03:00.000,2024-04-24 14:16:55.501
"2024477398",3,2024-04-17 18:00:00.000,2024-04-23 20:19:18.297
"2024477537",3,2024-04-17 00:21:00.000,2024-04-23 20:19:54.270
"2024477541",3,2024-04-17 06:51:00.000,2024-04-23 20:20:00.388
"2024477550",3,2024-04-17 05:39:00.000,2024-04-23 20:20:24.473
"2024461620",3,2024-04-15 17:17:00.000,2024-04-19 15:16:42.677
"2024477429",3,2024-04-17 12:20:00.000,2024-04-23 21:31:56.763
"2024480478",3,2024-04-18 12:21:00.000,2024-04-23 21:38:21.762
"2024480537",3,2024-04-18 12:23:00.000,2024-04-23 21:38:56.599
"2024477587",6,2024-04-17 17:57:00.000,2024-04-23 20:20:35.751
"2024477621",3,2024-04-17 16:57:00.000,2024-04-23 20:20:45.097
"2024470673",3,2024-04-17 15:02:00.000,2024-04-24 14:17:12.119
"2024470830",6,2024-04-17 16:32:00.000,2024-04-24 14:17:19.942
"2024471494",6,2024-04-22 08:45:00.000,2024-04-23 21:21:30.969
"2024471593",3,2024-04-22 08:44:00.000,2024-04-23 21:22:42.280
"2024474007",4,2024-04-18 12:23:00.000,2024-04-23 21:27:21.785
"2024471701",3,2024-04-22 16:33:00.000,2024-04-24 14:17:34.387
"2024471725",3,2024-04-22 16:16:00.000,2024-04-24 14:17:42.579
"2024474036",3,2024-04-18 16:25:00.000,2024-04-24 14:18:27.846
"2024477287",4,2024-04-17 12:00:00.000,2024-04-23 21:31:12.129
"2024480200",3,2024-04-18 21:30:00.000,2024-04-24 21:32:16.765
"2024468763",4,2024-04-23 08:05:00.000,2024-04-24 21:21:02.806
"2024474432",3,2024-04-19 16:39:00.000,2024-04-25 15:20:13.245
"2024471603",3,2024-04-22 08:28:00.000,2024-04-23 21:23:24.051
"2024474615",3,2024-04-19 13:22:00.000,2024-04-25 04:23:26.494
"2024462549",3,2024-04-16 10:24:00.000,2024-04-22 20:20:17.648
"2024480029",3,2024-04-18 13:15:00.000,2024-04-25 05:16:51.115
"2024474050",3,2024-04-18 15:10:00.000,2024-04-24 14:18:35.065
"2024474446",3,2024-04-19 16:38:00.000,2024-04-25 15:20:38.829
"2024474593",3,2024-04-19 15:54:00.000,2024-04-25 15:20:56.890
"2024461935",6,2024-04-16 10:24:00.000,2024-04-22 20:17:01.864
"2024477456",3,2024-04-17 12:48:00.000,2024-04-23 21:32:18.581
"2024474710",3,2024-04-19 17:21:00.000,2024-04-25 15:21:25.473
"2024468126",6,2024-04-22 13:25:00.000,2024-04-25 04:17:05.557
"2024474080",3,2024-04-18 14:50:00.000,2024-04-24 14:18:43.625
"2024477879",6,2024-04-18 12:54:00.000,2024-04-23 21:35:03.732
"2024468920",3,2024-04-23 08:08:00.000,2024-04-24 21:22:49.721
"2024166078",6,2024-04-22 07:39:00.000,2024-04-24 21:16:51.518
"2024468980",3,2024-04-23 08:08:00.000,2024-04-24 21:23:55.315
"2024471608",3,2024-04-22 09:37:00.000,2024-04-23 21:23:29.715
"2024474385",3,2024-04-19 14:36:00.000,2024-04-24 14:19:30.080
"2024474753",3,2024-04-19 08:51:00.000,2024-04-22 20:26:01.408
"2024474434",3,2024-04-19 14:36:00.000,2024-04-24 14:19:36.222
"2024462344",3,2024-04-16 07:26:00.000,2024-04-22 19:18:23.920
"2024462463",3,2024-04-16 10:24:00.000,2024-04-22 20:19:14.672
"2024462539",3,2024-04-16 08:06:00.000,2024-04-17 18:20:19.040
"2024462874",3,2024-04-16 12:05:00.000,2024-04-19 23:22:32.057
"2024465379",3,2024-04-02 12:47:00.000,2024-04-08 00:19:11.579
"2024477746",6,2024-04-18 16:17:00.000,2024-04-24 14:20:12.780
"2024471060",3,2024-04-19 08:41:00.000,2024-04-24 21:24:06.240
"2024471636",3,2024-04-22 08:42:00.000,2024-04-23 21:23:50.435
"2024471683",6,2024-04-22 09:53:00.000,2024-04-23 21:24:04.083
"2024471723",6,2024-04-22 08:47:00.000,2024-04-23 21:24:26.961
"2024471776",4,2024-04-22 09:37:00.000,2024-04-23 21:24:44.719
"2024460516",3,2024-04-02 17:54:00.000,2024-04-08 17:16:34.094
"2024477901",6,2024-04-18 14:58:00.000,2024-04-24 14:20:52.153
"2024471810",6,2024-04-22 09:12:00.000,2024-04-23 21:25:06.177
"2024470188",3,2024-04-16 10:25:00.000,2024-04-22 20:22:11.398
"2024471876",3,2024-04-22 08:41:00.000,2024-04-23 21:25:39.175
"2024471898",3,2024-04-22 08:52:00.000,2024-04-23 21:26:25.787
"2024471926",3,2024-04-22 08:46:00.000,2024-04-23 21:27:14.466
"2024480132",3,2024-04-18 14:39:00.000,2024-04-24 14:21:31.445
"2024462781",3,2024-04-16 10:25:00.000,2024-04-22 20:20:55.418
"2024462118",3,2024-04-16 10:27:00.000,2024-04-23 01:17:18.491
"2024462896",6,2024-04-16 10:25:00.000,2024-04-22 20:21:34.408
"2024474076",3,2024-04-18 10:51:00.000,2024-04-23 21:27:31.222
"2024480233",3,2024-04-18 14:57:00.000,2024-04-24 14:21:46.507
"2024474811",3,2024-04-22 08:41:00.000,2024-04-23 21:28:37.490
"2024154142",6,2024-04-23 08:10:00.000,2024-04-24 21:16:36.629
"2024461622",4,2024-04-15 08:06:00.000,2024-04-17 18:16:21.118
"2024474826",3,2024-04-22 08:32:00.000,2024-04-23 21:28:48.412
"2024477277",3,2024-04-17 12:05:00.000,2024-04-19 23:24:53.257
"2024474722",3,2024-04-19 16:05:00.000,2024-04-25 15:21:42.696
"2024480373",6,2024-04-18 16:09:00.000,2024-04-24 14:23:22.588
"2024474435",3,2024-04-19 21:04:00.000,2024-04-25 16:19:56.486
"2024470071",6,2024-04-16 10:25:00.000,2024-04-22 20:21:51.254
"2024474875",6,2024-04-22 08:51:00.000,2024-04-23 21:29:09.887
"2024466702",3,2024-04-15 08:06:00.000,2024-04-16 19:23:47.024
"2024474912",3,2024-04-22 09:39:00.000,2024-04-23 21:29:34.437
"2024477158",3,2024-04-17 12:00:00.000,2024-04-23 21:29:45.631
"2024461745",6,2024-04-15 12:24:00.000,2024-04-18 22:21:51.878
"2024462275",3,2024-04-16 10:25:00.000,2024-04-22 20:18:04.638
"2024477163",3,2024-04-17 12:00:00.000,2024-04-23 21:30:17.243
"2024462775",3,2024-04-16 10:25:00.000,2024-04-22 20:20:47.863
"2024461266",3,2024-04-15 08:07:00.000,2024-04-16 19:19:07.212
"2024461831",3,2024-04-15 08:06:00.000,2024-04-16 19:22:53.600
"2024480384",3,2024-04-18 14:50:00.000,2024-04-24 14:23:36.639
"2024479181",4,2024-04-03 09:56:00.000,2024-04-09 20:18:31.378
"2024480194",3,2024-04-18 08:08:00.000,2024-04-19 20:20:03.437
"2024481060",6,2024-04-03 09:53:00.000,2024-04-09 20:21:56.374
"2024461642",6,2024-04-15 08:07:00.000,2024-04-16 19:21:21.484
"2024494384",3,2024-04-25 16:11:00.000,2024-05-02 14:17:13.860
"2024480891",3,2024-04-22 16:31:00.000,2024-04-24 14:24:43.330
"2024462863",3,2024-04-16 16:24:00.000,2024-04-22 15:16:20.876
"2024480532",3,2024-04-18 10:29:00.000,2024-04-23 21:38:41.475
"2024492818",3,2024-04-24 08:52:00.000,2024-04-29 21:17:41.767
"2024477743",6,2024-04-18 20:03:00.000,2024-04-24 17:18:08.736
"2024477792",3,2024-04-18 18:43:00.000,2024-04-24 17:18:24.970
"2024477881",3,2024-04-18 20:08:00.000,2024-04-24 17:18:51.023
"2024461480",3,2024-04-15 17:19:00.000,2024-04-19 15:16:31.828
"2024462755",3,2024-04-16 16:38:00.000,2024-04-22 15:16:12.827
"2024477937",3,2024-04-18 21:13:00.000,2024-04-24 17:19:05.217
"2024478968",3,2024-04-18 18:42:00.000,2024-04-24 17:19:40.234
"2024471508",4,2024-04-22 08:47:00.000,2024-04-23 21:21:45.175
"2024480048",3,2024-04-18 19:46:00.000,2024-04-24 17:20:05.357
"2024480057",3,2024-04-18 18:48:00.000,2024-04-24 17:20:19.702
"2024480100",3,2024-04-18 20:30:00.000,2024-04-24 17:20:43.864
"2024480150",3,2024-04-18 20:31:00.000,2024-04-24 17:21:30.924
"2024469984",4,2024-04-12 18:28:00.000,2024-04-19 17:21:50.309
"2024462303",3,2024-04-16 16:41:00.000,2024-04-22 15:16:06.269
"2024480216",6,2024-04-18 18:32:00.000,2024-04-24 17:21:41.878
"2024474386",6,2024-04-19 08:53:00.000,2024-04-22 20:23:09.980
"2024480229",6,2024-04-18 20:33:00.000,2024-04-24 17:21:49.132
"2024462250",3,2024-04-16 10:31:00.000,2024-04-23 01:17:32.262
"2024480234",6,2024-04-18 20:33:00.000,2024-04-24 17:21:57.563
"2024480346",6,2024-04-18 18:49:00.000,2024-04-24 17:22:43.530
"2024480366",3,2024-04-18 18:27:00.000,2024-04-24 17:22:55.059
"2024480468",6,2024-04-18 19:39:00.000,2024-04-24 17:23:44.449
"2024466694",3,2024-04-15 17:24:00.000,2024-04-19 15:17:04.705
"2024480510",3,2024-04-18 20:05:00.000,2024-04-24 17:23:53.512
"2024480513",6,2024-04-18 20:24:00.000,2024-04-24 17:24:13.176
"2024470190",3,2024-04-16 08:54:00.000,2024-04-22 20:22:20.258
"2024480525",3,2024-04-18 18:32:00.000,2024-04-24 17:24:21.099
"2024474311",3,2024-04-18 17:56:00.000,2024-04-24 18:18:12.852
"2024480534",3,2024-04-18 20:39:00.000,2024-04-24 17:24:28.536
"2024462105",6,2024-04-16 08:06:00.000,2024-04-17 18:18:03.999
"2024461547",6,2024-04-15 17:45:00.000,2024-04-19 17:18:26.098
"2024470086",6,2024-04-16 10:25:00.000,2024-04-22 20:22:04.595
"2024470668",3,2024-04-17 10:36:00.000,2024-04-23 01:19:22.296
"2024474442",3,2024-04-19 07:53:00.000,2024-04-25 04:22:53.333
"2024470412",6,2024-04-17 16:06:00.000,2024-04-22 22:16:13.690
"2024462981",6,2024-04-16 08:56:00.000,2024-04-22 20:21:43.082
"2024474539",3,2024-04-19 16:06:00.000,2024-04-22 22:19:04.452
"2024480729",3,2024-04-22 14:44:00.000,2024-04-25 05:17:58.313
"2024468024",3,2024-04-22 16:44:00.000,2024-04-26 14:17:10.383
"2024474540",6,2024-04-19 21:01:00.000,2024-04-25 16:20:13.555
"2024472513",3,2024-04-09 00:07:00.000,2024-04-15 20:25:43.994
"2024474675",3,2024-04-19 18:51:00.000,2024-04-25 16:20:42.899
"2024474745",3,2024-04-19 18:20:00.000,2024-04-25 16:20:49.464
"2024474321",3,2024-04-18 22:59:00.000,2024-04-24 18:18:22.339
"2024468702",3,2024-04-23 08:05:00.000,2024-04-24 19:16:47.717
"2024480642",3,2024-04-22 19:31:00.000,2024-04-25 16:20:58.110
"2024474380",3,2024-04-19 23:56:00.000,2024-04-24 18:18:36.952
"2024474970",3,2024-04-22 23:05:00.000,2024-04-24 18:19:04.356
"2024471497",3,2024-04-22 10:41:00.000,2024-04-25 21:19:49.433
"2024166077",3,2024-04-23 09:59:00.000,2024-04-25 21:16:16.309
"2024477925",3,2024-04-18 22:33:00.000,2024-04-24 18:19:47.114
"2024471634",3,2024-04-22 09:06:00.000,2024-04-25 21:20:17.219
"2024492717",3,2024-04-24 08:20:00.000,2024-04-25 21:26:54.112
"2024465766",3,2024-04-03 12:30:00.000,2024-04-09 23:16:15.370
"2024453659",3,2024-04-01 12:48:00.000,2024-04-08 00:17:01.031
"2024480147",3,2024-04-18 07:38:00.000,2024-04-24 18:20:47.204
"2024480402",3,2024-04-18 17:59:00.000,2024-04-24 18:22:09.107
"2024468045",3,2024-04-22 16:52:00.000,2024-04-26 14:17:40.640
"2024492053",3,2024-04-23 07:55:00.000,2024-04-25 05:19:13.874
"2024475276",3,2024-04-08 15:59:00.000,2024-04-09 23:16:56.213
"2024461421",6,2024-04-15 12:06:00.000,2024-04-19 23:16:21.596
"2024481939",3,2024-04-04 16:35:00.000,2024-04-09 23:19:44.994
"2024461896",3,2024-04-16 12:06:00.000,2024-04-19 23:17:04.986
"2024462666",3,2024-04-16 12:06:00.000,2024-04-19 23:21:26.823
"2024480480",3,2024-04-18 05:53:00.000,2024-04-24 18:22:16.842
"2024471068",6,2024-04-19 17:14:00.000,2024-04-25 20:16:38.761
"2024492397",6,2024-04-23 08:04:00.000,2024-04-24 21:42:30.265
"2024471564",3,2024-04-22 09:37:00.000,2024-04-24 21:24:33.711
"2024471261",3,2024-04-19 14:58:00.000,2024-04-25 04:21:16.152
"2024471314",3,2024-04-19 14:59:00.000,2024-04-25 04:21:23.497
"2024475024",3,2024-04-08 12:51:00.000,2024-04-09 23:16:36.124
"2024482917",3,2024-04-23 08:06:00.000,2024-04-24 19:17:32.646
"2024471681",3,2024-04-22 09:01:00.000,2024-04-25 21:20:29.762
"2024482946",3,2024-04-23 17:10:00.000,2024-04-30 20:16:56.425
"2024478672",3,2024-04-09 16:07:00.000,2024-04-09 23:18:46.191
"2024477090",3,2024-04-15 12:40:00.000,2024-04-18 22:29:41.395
"2024482957",3,2024-04-23 08:05:00.000,2024-04-24 19:17:55.930
"2024471076",3,2024-04-19 21:30:00.000,2024-04-25 20:16:43.585
"2024495158",4,2024-04-23 08:06:00.000,2024-04-25 05:20:52.739
"2024482958",6,2024-04-23 08:05:00.000,2024-04-24 19:18:03.207
"2024475010",6,2024-04-08 13:01:00.000,2024-04-09 23:16:23.692
"2024475709",3,2024-04-08 13:00:00.000,2024-04-09 23:17:25.311
"2024478158",3,2024-04-09 13:09:00.000,2024-04-09 23:18:24.530
"2024482981",3,2024-04-23 08:06:00.000,2024-04-24 19:18:08.755
"2024492018",6,2024-04-23 08:06:00.000,2024-04-24 19:18:24.128
"2024492136",3,2024-04-23 08:03:00.000,2024-04-24 19:19:00.514
"2024492498",6,2024-04-23 08:03:00.000,2024-04-24 19:23:23.227
"2024495099",3,2024-04-23 08:06:00.000,2024-04-24 19:24:51.509
"2024495109",3,2024-04-23 08:05:00.000,2024-04-24 19:25:27.232
"2024481608",3,2024-04-04 13:10:00.000,2024-04-09 23:19:12.346
"2024451687",6,2024-04-01 19:39:00.000,2024-04-05 14:16:27.784
"2024476209",3,2024-04-04 13:55:00.000,2024-04-09 23:17:58.032
"2024471738",3,2024-04-22 10:49:00.000,2024-04-25 21:21:00.662
"2024471203",6,2024-04-19 17:01:00.000,2024-04-23 20:18:09.612
"2024492003",3,2024-04-23 08:06:00.000,2024-04-25 05:18:46.529
"2024470473",6,2024-04-17 17:19:00.000,2024-04-23 20:16:46.116
"2024482985",3,2024-04-23 08:07:00.000,2024-04-24 21:36:33.962
"2024470646",3,2024-04-17 17:16:00.000,2024-04-23 20:17:45.247
"2024462099",3,2024-04-16 08:51:00.000,2024-04-22 19:17:33.880
"2024462725",3,2024-04-16 08:53:00.000,2024-04-22 19:20:47.205
"2024477443",3,2024-04-17 17:15:00.000,2024-04-23 20:19:36.890
"2024474654",6,2024-04-19 15:17:00.000,2024-04-25 04:23:41.764
"2024482960",3,2024-04-23 08:07:00.000,2024-04-25 05:18:24.749
"2024471808",3,2024-04-22 12:47:00.000,2024-04-25 21:21:27.901
"2024492023",6,2024-04-23 08:07:00.000,2024-04-25 05:18:52.386
"2024492031",3,2024-04-23 08:07:00.000,2024-04-25 05:19:01.062
"2024471687",3,2024-04-22 09:38:00.000,2024-04-24 21:24:47.612
"2024468608",3,2024-04-23 08:07:00.000,2024-04-24 21:17:47.361
"2024468034",6,2024-04-22 10:12:00.000,2024-04-25 19:16:41.140
"2024468584",6,2024-04-23 08:07:00.000,2024-04-25 04:17:26.895
"2024470615",3,2024-04-17 17:28:00.000,2024-04-23 20:17:19.707
"2024468596",3,2024-04-23 08:07:00.000,2024-04-25 04:17:40.992
"2024495450",6,2024-04-24 07:08:00.000,2024-04-25 20:19:52.239
"2024470436",3,2024-04-17 11:59:00.000,2024-04-23 21:17:00.597
"2024470698",3,2024-04-17 12:00:00.000,2024-04-23 21:18:33.448
"2024477340",3,2024-04-17 17:32:00.000,2024-04-23 20:19:11.036
"2024495144",3,2024-04-23 08:07:00.000,2024-04-25 05:20:44.858
"2024472737",6,2024-04-10 08:07:00.000,2024-04-12 02:17:00.158
"2024497719",3,2024-04-26 10:41:00.000,2024-05-06 04:20:59.777
"2024471925",3,2024-04-22 09:59:00.000,2024-04-25 21:22:24.557
"2024495178",6,2024-04-23 08:08:00.000,2024-04-25 05:21:01.607
"2024495930",3,2024-04-24 07:23:00.000,2024-04-25 20:20:42.451
"2024495611",3,2024-04-24 22:23:00.000,2024-04-29 20:22:23.239
"2024474079",6,2024-04-18 17:21:00.000,2024-04-24 21:25:02.229
"2024468413",3,2024-04-22 16:34:00.000,2024-04-24 21:17:13.197
"2024473123",6,2024-04-10 08:08:00.000,2024-04-12 02:19:31.507
"2024473306",3,2024-04-10 08:08:00.000,2024-04-12 02:20:06.438
"2024494393",3,2024-04-25 16:18:00.000,2024-05-02 14:17:21.169
"2024491159",3,2024-04-29 01:07:00.000,2024-05-02 20:20:27.234
"2024489455",3,2024-04-29 08:06:00.000,2024-05-06 20:25:58.795
"2024472730",3,2024-04-10 08:08:00.000,2024-04-12 02:16:51.858
"2024469208",3,2024-04-11 08:04:00.000,2024-04-12 18:18:36.262
"2024472975",3,2024-04-10 08:08:00.000,2024-04-12 02:18:09.079
"2024473040",3,2024-04-10 08:08:00.000,2024-04-12 02:19:09.667
"2024473216",3,2024-04-10 08:09:00.000,2024-04-12 02:19:53.065
"2024473313",3,2024-04-10 08:09:00.000,2024-04-12 02:20:38.565
"2024476770",3,2024-04-05 06:18:00.000,2024-04-12 02:25:40.179
"2024474093",3,2024-04-18 16:50:00.000,2024-04-24 21:25:26.959
"2024468210",3,2024-04-22 17:27:00.000,2024-04-26 14:18:31.954
"2024474544",3,2024-04-19 08:53:00.000,2024-04-22 19:25:28.220
"2024482685",3,2024-04-08 16:25:00.000,2024-04-09 23:19:52.229
"2024150112",4,2024-04-10 09:40:00.000,2024-04-11 17:16:15.580
"2024190243",4,2024-04-10 10:09:00.000,2024-04-11 17:16:24.915
"2024475802",3,2024-04-08 06:09:00.000,2024-04-11 17:16:52.151
"2024498224",6,2024-04-26 09:52:00.000,2024-05-06 04:21:49.001
"2024492200",3,2024-04-23 08:04:00.000,2024-04-24 21:40:05.962
"2024477471",3,2024-04-17 17:41:00.000,2024-04-23 20:19:42.762
"2024477476",3,2024-04-17 17:45:00.000,2024-04-23 20:19:48.603
"2024494679",3,2024-04-25 15:55:00.000,2024-05-02 14:17:49.973
"2024480060",6,2024-04-18 08:14:00.000,2024-04-19 21:25:15.954
"2024474195",3,2024-04-18 08:08:00.000,2024-04-24 21:25:42.447
"2024474205",3,2024-04-18 17:05:00.000,2024-04-24 21:25:48.554
"2024474234",3,2024-04-18 15:33:00.000,2024-04-24 21:25:53.995
"2024477263",3,2024-04-17 18:17:00.000,2024-04-23 20:18:50.896
"2024477432",6,2024-04-17 17:51:00.000,2024-04-23 20:19:26.536
"2024477346",3,2024-04-17 09:57:00.000,2024-04-24 21:27:25.088
"2024482459",3,2024-04-05 22:13:00.000,2024-04-12 02:30:19.703
"2024462134",3,2024-04-16 08:55:00.000,2024-04-22 19:17:55.084
"2024477711",3,2024-04-18 09:02:00.000,2024-04-24 21:27:38.634
"2024477821",3,2024-04-18 06:14:00.000,2024-04-24 21:28:12.756
"2024477923",3,2024-04-18 15:04:00.000,2024-04-24 21:29:01.859
"2024478976",6,2024-04-18 14:54:00.000,2024-04-24 21:30:31.237
"2024482461",4,2024-04-05 17:49:00.000,2024-04-12 02:30:25.887
"2024476975",3,2024-04-05 22:45:00.000,2024-04-12 02:27:00.827
"2024482086",3,2024-04-05 22:22:00.000,2024-04-12 02:28:43.267
"2024474193",3,2024-04-18 08:14:00.000,2024-04-19 21:19:20.200
"2024480206",3,2024-04-18 08:14:00.000,2024-04-19 21:25:42.154
"2024477284",3,2024-04-17 18:16:00.000,2024-04-23 20:19:02.711
"2024472988",3,2024-04-10 08:04:00.000,2024-04-12 02:18:16.759
