"folio_recepcion","estado_final_lm","fecha_recepcion","fecha_publicacion"
"2024484435",3,2024-05-07 00:03:00.000,2024-05-13 21:37:16.617
"2024204259",3,2024-05-09 17:47:00.000,2024-05-15 16:17:07.979
"2024204935",3,2024-05-10 08:11:00.000,2024-05-13 22:17:13.481
"2024204360",3,2024-05-09 17:05:00.000,2024-05-15 16:18:13.522
"2024228266",6,2024-05-24 00:01:00.000,2024-05-27 15:18:03.290
"2024224001",6,2024-05-16 00:01:00.000,2024-05-23 22:23:57.522
"2024217615",6,2024-05-29 00:01:00.000,2024-05-31 14:19:01.762
"2024484242",6,2024-05-07 00:01:00.000,2024-05-08 14:16:15.107
"2024217133",6,2024-05-29 00:01:00.000,2024-05-30 19:26:46.164
"2024225577",6,2024-05-23 00:01:00.000,2024-05-24 16:25:26.116
"2024205837",6,2024-05-13 00:01:00.000,2024-05-14 14:17:28.419
"2024222800",3,2024-05-22 20:33:00.000,2024-05-29 22:22:04.406
"2024219273",3,2024-05-28 08:02:00.000,2024-05-30 14:17:51.067
"2024202711",6,2024-05-27 00:01:00.000,2024-05-28 13:18:09.884
"2024227205",6,2024-05-20 00:01:00.000,2024-05-27 20:31:47.217
"2024487292",6,2024-05-02 00:01:00.000,2024-05-03 13:16:29.124
"2024217086",6,2024-05-29 00:01:00.000,2024-05-30 19:26:41.896
"2024216890",6,2024-05-29 00:01:00.000,2024-05-30 19:26:23.636
"2024488024",6,2024-05-03 00:01:00.000,2024-05-08 23:16:14.800
"2024201643",6,2024-05-16 00:01:00.000,2024-05-17 23:16:44.861
"2024205452",6,2024-05-13 00:01:00.000,2024-05-16 21:16:52.102
"2024485097",6,2024-05-07 00:01:00.000,2024-05-08 13:16:27.501
"2024219246",6,2024-05-28 08:06:00.000,2024-05-30 16:28:09.627
"2024217275",6,2024-05-29 00:01:00.000,2024-05-30 19:27:07.808
"2024485775",6,2024-05-08 00:01:00.000,2024-05-09 14:17:30.823
"2024203114",6,2024-05-27 00:01:00.000,2024-05-30 19:18:13.184
"2024208515",6,2024-05-14 00:01:00.000,2024-05-17 23:19:25.343
"2024484921",6,2024-05-07 00:01:00.000,2024-05-08 14:17:36.221
"2024487421",6,2024-05-02 00:01:00.000,2024-05-03 13:16:51.424
"2024209147",6,2024-05-22 00:01:00.000,2024-05-23 15:21:28.866
"2024212660",6,2024-05-23 00:01:00.000,2024-05-24 14:17:24.355
"2024224010",6,2024-05-16 00:01:00.000,2024-05-17 22:33:36.534
"2024212578",3,2024-05-23 14:34:00.000,2024-05-29 21:26:04.695
"2024210002",6,2024-05-10 00:01:00.000,2024-05-13 14:17:28.955
"2024496834",6,2024-05-14 00:01:00.000,2024-05-15 15:18:46.694
"2024225859",6,2024-05-23 15:52:00.000,2024-05-29 21:34:39.165
"2024201858",6,2024-05-16 00:01:00.000,2024-05-17 22:17:28.763
"2024217807",6,2024-05-29 00:01:00.000,2024-05-31 14:19:04.035
"2024217966",6,2024-05-29 00:01:00.000,2024-05-31 14:19:05.108
"2024204398",6,2024-05-09 00:01:00.000,2024-05-14 23:16:19.400
"2024200008",3,2024-05-15 14:25:00.000,2024-05-24 04:16:48.850
"2024487405",6,2024-05-02 00:01:00.000,2024-05-03 13:16:48.471
"2024484475",6,2024-05-07 00:01:00.000,2024-05-13 21:37:29.303
"2024490898",6,2024-05-06 00:01:00.000,2024-05-07 13:17:43.977
"2024493621",6,2024-05-08 00:01:00.000,2024-05-09 13:16:49.065
"2024496276",6,2024-05-09 00:01:00.000,2024-05-14 18:26:25.318
"2024225291",3,2024-05-22 10:07:00.000,2024-05-24 15:19:03.827
"2024200503",6,2024-05-16 00:01:00.000,2024-05-17 22:16:07.715
"2024218033",6,2024-05-17 00:01:00.000,2024-05-20 14:18:20.416
"2024227097",3,2024-05-20 10:15:00.000,2024-05-24 20:39:33.218
"2024209985",4,2024-05-23 10:07:00.000,2024-05-27 21:16:42.697
"2024483516",6,2024-05-06 17:52:00.000,2024-05-13 13:19:41.557
"2024483882",3,2024-05-06 08:07:00.000,2024-05-07 19:19:35.145
"2024488380",3,2024-05-03 12:47:00.000,2024-05-13 05:23:01.652
"2024224774",3,2024-05-17 07:42:00.000,2024-05-27 18:25:26.006
"2024229148",6,2024-05-24 00:01:00.000,2024-05-27 14:18:01.081
"2024003256",6,2024-05-24 00:01:00.000,2024-05-27 22:16:14.229
"2024487570",3,2024-05-03 10:09:00.000,2024-05-09 23:16:25.987
"2024225581",6,2024-05-23 00:01:00.000,2024-05-24 15:19:16.337
"2024485825",6,2024-05-08 00:01:00.000,2024-05-13 18:24:51.172
"2024204516",6,2024-05-09 00:01:00.000,2024-05-10 15:17:30.502
"2024218533",6,2024-05-17 00:01:00.000,2024-05-20 14:19:09.579
"2024219757",6,2024-05-29 00:01:00.000,2024-05-30 18:43:33.923
"2024488634",6,2024-05-03 00:01:00.000,2024-05-09 21:22:29.465
"2024225744",6,2024-05-23 00:01:00.000,2024-05-24 13:16:53.807
"2024204446",6,2024-05-09 00:01:00.000,2024-05-14 23:16:28.582
"2024485323",6,2024-05-07 00:01:00.000,2024-05-10 21:20:43.838
"2024212980",6,2024-05-23 00:01:00.000,2024-05-24 15:18:06.310
"2024210081",6,2024-05-10 00:01:00.000,2024-05-13 14:17:32.319
"2024209470",6,2024-05-22 00:01:00.000,2024-05-23 15:22:01.484
"2024496270",6,2024-05-09 00:01:00.000,2024-05-13 18:25:43.110
"2024200500",6,2024-05-16 00:01:00.000,2024-05-17 23:16:06.778
"2024200554",6,2024-05-16 00:01:00.000,2024-05-17 22:16:18.185
"2024486574",6,2024-05-02 00:01:00.000,2024-05-03 14:16:34.505
"2024204407",6,2024-05-09 00:01:00.000,2024-05-13 22:15:58.957
"2024202206",6,2024-05-27 00:01:00.000,2024-05-28 13:17:36.840
"2024222712",6,2024-05-22 00:01:00.000,2024-05-28 17:21:24.453
"2024485316",6,2024-05-07 00:01:00.000,2024-05-13 05:22:30.382
"2024483185",6,2024-05-06 00:01:00.000,2024-05-07 13:16:27.420
"2024225761",6,2024-05-23 00:01:00.000,2024-05-24 14:18:22.521
"2024201628",6,2024-05-16 00:01:00.000,2024-05-17 23:16:43.862
"2024200483",6,2024-05-16 00:01:00.000,2024-05-23 17:20:25.304
"2024484448",6,2024-05-07 00:01:00.000,2024-05-13 15:24:06.034
"2024201692",6,2024-05-16 00:01:00.000,2024-05-17 23:16:53.093
"2024499979",6,2024-05-20 00:01:00.000,2024-05-23 15:36:19.931
"2024224628",6,2024-05-17 00:01:00.000,2024-05-20 14:20:53.989
"2024200429",6,2024-05-16 19:03:00.000,2024-05-23 19:17:29.595
"2024483069",3,2024-05-06 15:31:00.000,2024-05-09 15:16:03.092
"2024200905",3,2024-05-16 16:50:00.000,2024-05-20 20:19:15.502
"2024207275",6,2024-05-10 00:01:00.000,2024-05-14 16:16:53.097
"2024219009",6,2024-05-27 00:01:00.000,2024-05-28 13:19:11.368
"2024200491",6,2024-05-16 00:01:00.000,2024-05-22 17:16:05.497
"2024202243",6,2024-05-27 00:01:00.000,2024-05-28 13:17:48.804
"2024483429",6,2024-05-06 13:17:00.000,2024-05-09 15:16:09.424
"2024207310",6,2024-05-10 00:01:00.000,2024-05-16 15:17:00.883
"2024499659",6,2024-05-15 00:01:00.000,2024-05-16 13:17:22.990
"2024210779",6,2024-05-14 00:01:00.000,2024-05-15 15:17:36.871
"2024487477",3,2024-05-03 13:50:00.000,2024-05-09 15:17:26.088
"2024227695",6,2024-05-20 00:01:00.000,2024-05-23 23:17:29.951
"2024483565",3,2024-05-06 10:14:00.000,2024-05-13 20:16:59.297
"2024483048",3,2024-05-06 14:37:00.000,2024-05-13 05:17:16.438
"2024487489",3,2024-05-03 15:30:00.000,2024-05-09 15:17:33.063
"2024485071",3,2024-05-07 11:46:00.000,2024-05-13 20:18:02.666
"2024483486",3,2024-05-06 12:51:00.000,2024-05-13 05:19:22.770
"2024490939",3,2024-05-06 12:47:00.000,2024-05-13 05:25:54.415
"2024225924",6,2024-05-23 00:01:00.000,2024-05-24 16:25:47.381
"2024496316",6,2024-05-09 00:01:00.000,2024-05-10 15:18:35.877
"2024207266",6,2024-05-10 00:01:00.000,2024-05-16 02:16:19.660
"2024485175",6,2024-05-07 00:01:00.000,2024-05-08 13:16:41.716
"2024211432",6,2024-05-15 00:01:00.000,2024-05-20 20:28:37.478
"2024499965",6,2024-05-20 00:01:00.000,2024-05-23 15:36:16.860
"2024485146",6,2024-05-07 00:01:00.000,2024-05-10 23:20:44.162
"2024227382",6,2024-05-20 00:01:00.000,2024-05-23 15:34:08.279
"2024200434",3,2024-05-16 16:44:00.000,2024-05-20 14:16:50.769
"2024208712",6,2024-05-14 00:06:00.000,2024-05-22 20:18:01.327
"2024218092",3,2024-05-17 08:12:00.000,2024-05-22 23:18:51.504
"2024200456",6,2024-05-16 16:49:00.000,2024-05-20 14:17:05.061
"2024224799",6,2024-05-17 00:01:00.000,2024-05-20 14:20:56.294
"2024212093",6,2024-05-23 00:01:00.000,2024-05-24 14:16:30.822
"2024210743",6,2024-05-14 00:01:00.000,2024-05-15 15:17:23.093
"2024499627",6,2024-05-15 00:01:00.000,2024-05-22 17:16:15.263
"2024203133",6,2024-05-27 00:01:00.000,2024-05-31 01:17:56.794
"2024218158",6,2024-05-17 08:46:00.000,2024-05-22 23:19:25.395
"2024218302",3,2024-05-17 08:12:00.000,2024-05-22 23:21:12.094
"2024224802",6,2024-05-17 00:01:00.000,2024-05-20 14:20:57.321
"2024209798",3,2024-05-23 09:04:00.000,2024-05-27 20:19:09.881
"2024205640",3,2024-05-13 17:54:00.000,2024-05-20 20:25:18.864
"2024200717",3,2024-05-16 16:59:00.000,2024-05-20 16:17:37.217
"2024212475",6,2024-05-23 00:01:00.000,2024-05-24 15:17:03.121
"2024484981",6,2024-05-07 00:01:00.000,2024-05-08 14:17:42.753
"2024200730",3,2024-05-16 16:44:00.000,2024-05-20 14:17:10.919
"2024209623",6,2024-05-22 00:01:00.000,2024-05-23 15:22:16.942
"2024212835",6,2024-05-23 00:01:00.000,2024-05-28 02:16:06.357
"2024217307",6,2024-05-29 00:01:00.000,2024-05-30 19:27:17.843
"2024207056",6,2024-05-10 00:01:00.000,2024-05-13 14:16:25.297
"2024202141",6,2024-05-27 00:01:00.000,2024-05-28 13:17:11.593
"2024222703",6,2024-05-22 00:01:00.000,2024-05-23 15:33:04.216
"2024200547",6,2024-05-16 00:01:00.000,2024-05-17 22:16:17.163
"2024205502",3,2024-05-13 18:15:00.000,2024-05-20 14:17:20.487
"2024483685",3,2024-05-06 17:55:00.000,2024-05-10 19:17:00.173
"2024212395",6,2024-05-23 00:01:00.000,2024-05-24 14:16:47.586
"2024487214",6,2024-05-02 00:01:00.000,2024-05-03 13:16:17.888
"2024200803",6,2024-05-16 00:01:00.000,2024-05-20 16:17:38.365
"2024205632",3,2024-05-13 18:19:00.000,2024-05-20 14:17:27.784
"2024228983",6,2024-05-24 00:01:00.000,2024-05-27 14:17:12.986
"2024485066",6,2024-05-07 00:01:00.000,2024-05-08 14:17:57.758
"2024222948",6,2024-05-22 00:01:00.000,2024-05-23 15:33:11.626
"2024212915",6,2024-05-23 00:01:00.000,2024-05-24 16:19:40.818
"2024483177",6,2024-05-06 00:01:00.000,2024-05-07 13:16:23.009
"2024202816",6,2024-05-27 16:27:00.000,2024-05-30 20:16:55.902
"2024228231",3,2024-05-24 17:32:00.000,2024-05-30 20:22:53.335
"2024228616",3,2024-05-24 17:26:00.000,2024-05-30 20:23:54.582
"2024228622",3,2024-05-24 17:51:00.000,2024-05-30 20:24:01.066
"2024228711",3,2024-05-24 16:40:00.000,2024-05-30 20:24:14.263
"2024485195",6,2024-05-07 00:01:00.000,2024-05-08 14:18:21.907
"2024202920",6,2024-05-27 00:01:00.000,2024-05-28 13:18:22.859
"2024488126",3,2024-05-03 08:28:00.000,2024-05-06 22:19:17.139
"2024488586",3,2024-05-03 08:06:00.000,2024-05-06 20:21:26.985
"2024485624",3,2024-05-08 08:11:00.000,2024-05-09 21:19:21.607
"2024224402",6,2024-05-17 00:01:00.000,2024-05-20 14:20:31.997
"2024212296",6,2024-05-23 00:01:00.000,2024-05-28 20:15:58.021
"2024499900",6,2024-05-20 00:01:00.000,2024-05-23 15:36:08.652
"2024487785",6,2024-05-03 00:01:00.000,2024-05-06 13:16:25.921
"2024224374",6,2024-05-17 00:01:00.000,2024-05-20 14:20:23.787
"2024210645",6,2024-05-13 09:08:00.000,2024-05-14 20:18:13.897
"2024210659",6,2024-05-13 09:07:00.000,2024-05-14 20:18:23.950
"2024490421",6,2024-05-02 00:01:00.000,2024-05-08 14:22:05.796
"2024205243",6,2024-05-13 00:01:00.000,2024-05-14 14:16:27.127
"2024483089",3,2024-05-06 09:28:00.000,2024-05-08 21:17:09.276
"2024487316",4,2024-05-02 16:34:00.000,2024-05-08 20:18:25.546
"2024485047",6,2024-05-07 00:01:00.000,2024-05-08 13:16:18.384
"2024205223",6,2024-05-13 00:01:00.000,2024-05-17 23:17:41.830
"2024217870",6,2024-05-29 00:01:00.000,2024-05-30 20:19:53.307
"2024203879",6,2024-05-28 00:01:00.000,2024-05-29 13:16:09.073
"2024499629",6,2024-05-15 00:01:00.000,2024-05-20 19:29:50.437
"2024224589",6,2024-05-17 00:01:00.000,2024-05-23 16:27:39.884
"2024201926",6,2024-05-16 00:01:00.000,2024-05-17 22:17:40.297
"2024204355",6,2024-05-09 00:01:00.000,2024-05-10 15:17:22.125
"2024483130",6,2024-05-06 11:40:00.000,2024-05-13 05:17:44.054
"2024204412",6,2024-05-09 00:01:00.000,2024-05-10 23:18:15.202
"2024209484",6,2024-05-22 00:01:00.000,2024-05-23 15:22:04.575
"2024499506",6,2024-05-07 00:01:00.000,2024-05-16 02:16:24.006
"2024200810",6,2024-05-16 00:01:00.000,2024-05-17 22:16:32.550
"2024200613",6,2024-05-16 00:01:00.000,2024-05-17 23:16:20.946
"2024490681",3,2024-05-06 00:01:00.000,2024-05-09 21:22:32.558
"2024227196",6,2024-05-20 00:01:00.000,2024-05-27 17:26:25.298
"2024490616",6,2024-05-06 00:01:00.000,2024-05-07 13:17:10.114
"2024209552",6,2024-05-22 00:01:00.000,2024-05-23 15:22:07.571
"2024487501",3,2024-05-03 12:20:00.000,2024-05-09 15:17:41.164
"2024486665",3,2024-05-02 08:48:00.000,2024-05-03 18:17:39.732
"2024222651",6,2024-05-22 00:01:00.000,2024-05-23 15:32:50.051
"2024486598",6,2024-05-02 00:01:00.000,2024-05-07 13:17:02.344
"2024484564",3,2024-05-07 10:38:00.000,2024-05-13 20:17:50.784
"2024484317",3,2024-05-07 10:37:00.000,2024-05-13 23:20:57.287
"2024487504",4,2024-05-03 15:25:00.000,2024-05-09 15:17:51.062
"2024487547",3,2024-05-03 13:04:00.000,2024-05-09 15:18:18.248
"2024487511",3,2024-05-03 08:29:00.000,2024-05-06 22:17:36.357
"2024487607",3,2024-05-03 13:10:00.000,2024-05-09 15:18:50.249
"2024487373",6,2024-05-02 00:01:00.000,2024-05-03 13:16:45.376
"2024486677",6,2024-05-02 08:51:00.000,2024-05-03 18:17:47.176
"2024487778",6,2024-05-03 00:01:00.000,2024-05-06 13:16:24.891
"2024487295",3,2024-05-02 14:45:00.000,2024-05-07 23:17:18.896
"2024484696",6,2024-05-07 00:01:00.000,2024-05-08 14:16:40.408
"2024201562",6,2024-05-16 00:01:00.000,2024-05-17 22:16:57.727
"2024200497",6,2024-05-16 00:01:00.000,2024-05-17 22:16:06.754
"2024207099",6,2024-05-10 00:01:00.000,2024-05-16 15:16:49.421
"2024499522",6,2024-05-07 00:01:00.000,2024-05-13 15:31:21.357
"2024209299",6,2024-05-22 10:12:00.000,2024-05-24 16:17:27.763
"2024209383",3,2024-05-22 10:08:00.000,2024-05-24 16:18:09.397
"2024209384",3,2024-05-22 10:12:00.000,2024-05-24 16:18:23.316
"2024209410",4,2024-05-22 10:10:00.000,2024-05-24 16:18:24.365
"2024204534",6,2024-05-09 17:35:00.000,2024-05-15 16:18:47.087
"2024209412",3,2024-05-22 10:11:00.000,2024-05-24 16:18:31.676
"2024225579",6,2024-05-23 00:01:00.000,2024-05-24 15:19:15.361
"2024499582",6,2024-05-14 00:01:00.000,2024-05-15 15:19:06.576
"2024003220",3,2024-05-02 11:08:00.000,2024-05-06 19:16:02.771
"2024486825",4,2024-05-02 08:47:00.000,2024-05-03 18:19:39.947
"2024483883",6,2024-05-06 08:10:00.000,2024-05-07 22:23:07.314
"2024203898",6,2024-05-28 00:01:00.000,2024-05-31 14:16:54.491
"2024216360",6,2024-05-28 00:01:00.000,2024-05-29 13:17:17.378
"2024209398",6,2024-05-22 00:01:00.000,2024-05-23 15:21:50.601
"2024204510",6,2024-05-09 00:01:00.000,2024-05-10 15:17:27.261
"2024207691",6,2024-05-10 00:01:00.000,2024-05-16 01:16:36.130
"2024200985",6,2024-05-16 00:01:00.000,2024-05-23 16:17:46.656
"2024204181",6,2024-05-09 00:01:00.000,2024-05-10 15:16:53.392
"2024488897",3,2024-05-03 08:09:00.000,2024-05-06 20:23:49.880
"2024204205",6,2024-05-09 00:01:00.000,2024-05-10 15:16:55.345
"2024202335",3,2024-05-27 00:01:00.000,2024-05-31 06:16:17.672
"2024496319",6,2024-05-09 00:01:00.000,2024-05-14 18:26:27.392
"2024203558",6,2024-05-27 00:01:00.000,2024-05-28 13:19:05.088
"2024203563",6,2024-05-27 00:01:00.000,2024-05-28 13:19:06.197
"2024486914",3,2024-05-02 08:47:00.000,2024-05-03 18:20:39.402
"2024499930",6,2024-05-20 00:01:00.000,2024-05-23 16:29:28.735
"2024486998",3,2024-05-02 08:40:00.000,2024-05-03 18:21:56.713
"2024490261",3,2024-05-02 08:25:00.000,2024-05-03 18:27:32.814
"2024490351",6,2024-05-02 08:24:00.000,2024-05-03 18:28:46.810
"2024490205",6,2024-05-02 08:04:00.000,2024-05-03 16:17:00.434
"2024490303",3,2024-05-02 08:04:00.000,2024-05-03 16:17:08.736
"2024490184",3,2024-05-02 08:37:00.000,2024-05-03 18:26:49.681
"2024210003",6,2024-05-10 00:01:00.000,2024-05-13 14:17:30.098
"2024202203",6,2024-05-27 00:01:00.000,2024-05-30 20:15:55.802
"2024205898",6,2024-05-13 00:01:00.000,2024-05-14 13:16:50.985
"2024204318",6,2024-05-09 00:01:00.000,2024-05-15 03:16:13.561
"2024211119",6,2024-05-14 00:01:00.000,2024-05-15 15:18:21.875
"2024207759",3,2024-05-10 12:28:00.000,2024-05-17 04:19:44.050
"2024208234",6,2024-05-14 00:06:00.000,2024-05-22 19:16:30.104
"2024485439",3,2024-05-08 16:26:00.000,2024-05-14 16:18:12.624
"2024487140",3,2024-05-02 08:37:00.000,2024-05-03 18:22:09.125
"2024490183",3,2024-05-02 08:37:00.000,2024-05-03 18:26:43.067
"2024485973",6,2024-05-08 00:01:00.000,2024-05-09 13:16:29.889
"2024467170",6,2024-05-15 00:01:00.000,2024-05-17 23:20:42.843
"2024487152",4,2024-05-02 08:50:00.000,2024-05-03 18:22:25.403
"2024486871",3,2024-05-02 08:44:00.000,2024-05-03 17:17:02.501
"2024225489",6,2024-05-23 00:01:00.000,2024-05-24 15:19:10.166
"2024486841",3,2024-05-02 17:33:00.000,2024-05-08 17:16:45.634
"2024488287",4,2024-05-03 08:28:00.000,2024-05-06 22:19:36.101
"2024490025",3,2024-05-02 08:09:00.000,2024-05-03 18:24:55.417
"2024001089",6,2024-05-02 08:31:00.000,2024-05-06 16:16:27.918
"2024487306",6,2024-05-02 00:01:00.000,2024-05-03 13:16:33.203
"2024228493",6,2024-05-24 00:01:00.000,2024-05-30 02:18:39.236
"2024035015",4,2024-05-02 08:21:00.000,2024-05-06 16:17:08.666
"2024496031",6,2024-05-08 00:01:00.000,2024-05-14 14:19:06.742
"2024202114",6,2024-05-27 00:01:00.000,2024-05-28 13:16:57.723
"2024204060",6,2024-05-09 00:01:00.000,2024-05-10 15:16:32.962
"2024487037",6,2024-05-02 16:35:00.000,2024-05-08 15:17:51.269
"2024204358",6,2024-05-09 00:01:00.000,2024-05-10 15:17:23.131
"2024467098",6,2024-05-02 08:31:00.000,2024-05-06 16:17:25.619
"2024487566",4,2024-05-03 08:08:00.000,2024-05-06 16:17:49.345
"2024487638",3,2024-05-03 08:09:00.000,2024-05-06 16:18:12.091
"2024487897",4,2024-05-03 08:07:00.000,2024-05-06 16:18:39.000
"2024499612",6,2024-05-14 00:01:00.000,2024-05-15 15:19:15.102
"2024493210",6,2024-05-08 08:06:00.000,2024-05-10 02:33:29.485
"2024201003",6,2024-05-15 00:01:00.000,2024-05-16 13:16:16.961
"2024488127",3,2024-05-03 08:11:00.000,2024-05-06 16:18:57.063
"2024488299",3,2024-05-03 08:10:00.000,2024-05-06 16:19:25.057
"2024486804",3,2024-05-02 08:46:00.000,2024-05-03 18:19:15.527
"2024483132",3,2024-05-06 15:33:00.000,2024-05-13 05:17:50.141
"2024486869",3,2024-05-02 08:47:00.000,2024-05-03 18:19:55.106
"2024488477",6,2024-05-03 08:10:00.000,2024-05-06 16:19:42.257
"2024486980",3,2024-05-02 08:52:00.000,2024-05-06 04:17:58.904
"2024229189",6,2024-05-24 00:01:00.000,2024-05-27 14:18:07.142
"2024499570",6,2024-05-14 00:01:00.000,2024-05-15 15:19:04.481
"2024228026",6,2024-05-24 00:01:00.000,2024-05-30 19:38:34.070
"2024486705",6,2024-05-02 08:53:00.000,2024-05-06 04:16:50.448
"2024218599",6,2024-05-17 00:01:00.000,2024-05-27 00:16:13.245
"2024488609",3,2024-05-03 08:10:00.000,2024-05-06 16:20:03.945
"2024486975",4,2024-05-02 08:53:00.000,2024-05-06 04:17:50.348
"2024488782",3,2024-05-03 08:09:00.000,2024-05-06 16:20:16.838
"2024486988",6,2024-05-02 08:44:00.000,2024-05-03 17:17:16.420
"2024488869",3,2024-05-03 08:08:00.000,2024-05-06 16:20:24.803
"2024486497",6,2024-05-02 08:53:00.000,2024-05-06 04:16:42.227
"2024486997",3,2024-05-02 08:39:00.000,2024-05-03 17:17:30.948
"2024487320",3,2024-05-02 08:37:00.000,2024-05-03 17:17:53.001
"2024048002",6,2024-05-06 08:46:00.000,2024-05-08 18:16:22.715
"2024487126",4,2024-05-02 17:17:00.000,2024-05-08 16:17:29.286
"2024486775",6,2024-05-02 00:01:00.000,2024-05-03 14:16:46.795
"2024490022",3,2024-05-02 08:10:00.000,2024-05-03 17:18:18.364
"2024490091",4,2024-05-02 08:12:00.000,2024-05-03 17:18:56.662
"2024490103",3,2024-05-02 08:11:00.000,2024-05-03 17:19:15.104
"2024490171",3,2024-05-02 08:41:00.000,2024-05-03 17:20:03.708
"2024490198",3,2024-05-02 08:12:00.000,2024-05-03 17:21:05.055
"2024210757",6,2024-05-14 00:01:00.000,2024-05-15 15:17:30.463
"2024207251",6,2024-05-10 00:01:00.000,2024-05-16 13:16:42.851
"2024483704",6,2024-05-06 09:02:00.000,2024-05-13 13:20:13.402
"2024003244",6,2024-05-08 13:31:00.000,2024-05-10 16:16:29.700
"2024486488",3,2024-05-02 15:13:00.000,2024-05-08 14:18:49.701
"2024486685",4,2024-05-02 15:29:00.000,2024-05-08 14:18:58.721
"2024483915",3,2024-05-06 08:07:00.000,2024-05-07 19:19:48.242
"2024486928",3,2024-05-02 19:16:00.000,2024-05-08 17:16:59.589
"2024490209",3,2024-05-02 08:41:00.000,2024-05-03 17:21:13.048
"2024490262",3,2024-05-02 08:14:00.000,2024-05-03 17:21:28.402
"2024490291",3,2024-05-02 08:11:00.000,2024-05-03 17:21:44.649
"2024483593",6,2024-05-06 13:05:00.000,2024-05-13 05:19:40.689
"2024490314",3,2024-05-02 08:37:00.000,2024-05-03 17:21:50.998
"2024490339",3,2024-05-02 08:40:00.000,2024-05-03 17:22:06.197
"2024490342",6,2024-05-02 08:40:00.000,2024-05-03 17:22:15.032
"2024202154",6,2024-05-27 00:01:00.000,2024-05-29 23:16:25.057
"2024486692",3,2024-05-02 15:48:00.000,2024-05-08 14:19:05.634
"2024488964",6,2024-05-03 08:09:00.000,2024-05-06 16:20:31.615
"2024486867",3,2024-05-02 15:11:00.000,2024-05-08 14:19:20.817
"2024487623",3,2024-05-03 08:31:00.000,2024-05-06 21:18:38.318
"2024487492",3,2024-05-03 08:14:00.000,2024-05-06 21:16:30.658
"2024485240",3,2024-05-07 00:01:00.000,2024-05-10 06:16:02.996
"2024217666",6,2024-05-29 00:01:00.000,2024-05-30 19:27:52.164
"2024484453",6,2024-05-07 00:01:00.000,2024-05-08 14:16:24.103
"2024490018",3,2024-05-02 08:19:00.000,2024-05-03 18:24:49.439
"2024490067",6,2024-05-02 08:15:00.000,2024-05-03 18:25:25.234
"2024490075",3,2024-05-02 08:18:00.000,2024-05-03 18:25:31.529
"2024490202",3,2024-05-02 08:11:00.000,2024-05-03 18:27:24.976
"2024490264",3,2024-05-02 08:19:00.000,2024-05-03 18:27:46.270
"2024490269",3,2024-05-02 08:17:00.000,2024-05-03 18:27:52.293
"2024490380",3,2024-05-02 08:44:00.000,2024-05-03 18:29:12.569
"2024490381",3,2024-05-02 08:37:00.000,2024-05-03 18:29:19.615
"2024490398",3,2024-05-02 08:39:00.000,2024-05-03 18:29:27.533
"2024491692",6,2024-04-30 23:29:00.000,2024-05-03 18:29:46.077
"2024490259",6,2024-05-02 12:15:00.000,2024-05-03 21:18:41.726
"2024484323",3,2024-05-07 09:13:00.000,2024-05-08 19:19:59.962
"2024486543",6,2024-05-02 00:01:00.000,2024-05-03 14:16:22.788
"2024208339",3,2024-05-14 01:35:00.000,2024-05-22 19:17:11.362
"2024208378",3,2024-05-14 00:06:00.000,2024-05-22 19:17:20.767
"2024208430",3,2024-05-14 00:04:00.000,2024-05-22 19:17:35.481
"2024205769",3,2024-05-13 19:46:00.000,2024-05-20 14:17:34.186
"2024488170",3,2024-05-03 08:18:00.000,2024-05-06 18:17:07.195
"2024227164",6,2024-05-20 00:01:00.000,2024-05-23 15:34:00.956
"2024217037",6,2024-05-29 00:01:00.000,2024-05-30 19:26:38.845
"2024204267",6,2024-05-09 00:01:00.000,2024-05-10 15:17:05.605
"2024490276",4,2024-05-02 08:26:00.000,2024-05-03 21:18:42.803
"2024490286",3,2024-05-02 08:28:00.000,2024-05-03 18:27:58.531
"2024486462",3,2024-05-02 08:54:00.000,2024-05-06 04:16:33.355
"2024499894",6,2024-05-20 00:01:00.000,2024-05-23 22:25:08.841
"2024484553",3,2024-05-07 09:22:00.000,2024-05-10 02:18:17.650
"2024486710",3,2024-05-02 08:55:00.000,2024-05-06 04:17:01.587
"2024490392",6,2024-05-02 08:55:00.000,2024-05-06 04:19:10.643
"2024212813",6,2024-05-23 00:01:00.000,2024-05-24 15:17:45.843
"2024212273",6,2024-05-23 00:01:00.000,2024-05-29 13:16:57.498
"2024499997",6,2024-05-20 00:01:00.000,2024-05-23 15:36:24.283
"2024159065",6,2024-05-02 10:53:00.000,2024-05-06 19:16:11.094
"2024496533",6,2024-05-09 00:01:00.000,2024-05-10 14:17:29.781
"2024490609",6,2024-05-06 00:01:00.000,2024-05-07 13:17:07.880
"2024212026",6,2024-05-23 00:01:00.000,2024-05-29 15:21:38.829
"2024486757",3,2024-05-02 08:59:00.000,2024-05-06 04:17:16.386
"2024487309",6,2024-05-02 00:01:00.000,2024-05-03 13:16:34.211
"2024486853",6,2024-05-02 08:59:00.000,2024-05-06 04:17:43.809
"2024490231",6,2024-05-02 00:01:00.000,2024-05-03 13:17:02.787
"2024486942",3,2024-05-02 15:09:00.000,2024-05-08 14:19:40.273
"2024490132",3,2024-05-02 08:06:00.000,2024-05-03 19:21:00.179
"2024227134",6,2024-05-20 00:01:00.000,2024-05-23 15:33:51.579
